method,f,c,d,u_pehe,u_policy,u_int
standard,0.302457309454394,2.7766208524182545e-05,0.8495423099242134,10.059625506401062,0.284375,0.12869025196410558
seq_new,0.1977925864223239,0.0017631542412883672,0.9635229375701939,4.514094978570938,0.7020833333333333,0.3427991147017894
standard,0.36211300846869354,0.000499791753436063,0.8182357692699587,11.17281460762024,0.15,-0.4580709288602568
seq_new,0.3095376926280716,0.0007635707344161302,0.9303560825028464,5.137454092502594,0.5677083333333334,0.06547451853456684
standard,0.501582673885881,0.0014993752603083,0.8059840414542662,13.223625600337982,0.49583333333333335,-0.0433559091867658
seq_new,0.35090934332916857,0.00013883104262113477,0.9764827204740845,5.721179783344269,0.5927083333333333,-0.43569393356659114
standard,0.29732056087741243,0.000499791753435952,0.8015307436119873,7.604206800460815,0.49166666666666664,0.18909798615210383
seq_new,0.3818131334166318,0.0015410245730945737,0.9764252597371212,5.697022378444672,0.39895833333333336,-0.2681141063165369
standard,0.17127585728168826,0.0013744273219491454,0.8310426520609739,11.974551916122437,0.15833333333333333,-0.3584819480616018
seq_new,0.23411078717201161,0.001707621824239891,0.8686026112106133,5.241723835468292,0.821875,-0.5973529393449631
