method,f,c,d,u_pehe,u_policy,u_int
standard,0.25540746911009304,0.0008191031514646063,0.813581822917895,16.18407553434372,0.25,0.1465200748457492
seq_new,0.21327224767457997,0.0026933222268499257,0.9171346887932799,5.542797207832336,0.5697916666666667,0.2280680176519901
standard,0.2939330834374565,0.0011939469665418478,0.8103243768457585,7.2900195717811584,0.515625,-0.03378963858470449
seq_new,0.2339303068166042,9.718172983474993e-05,0.9627637600322816,7.066565155982971,0.30625,0.03720811939884821
standard,0.2643343051506316,0.0013327780091628716,0.806039784706855,6.449570059776306,0.6604166666666667,-0.3433374528218107
seq_new,0.2986255726780509,0.0008607524642509912,0.9240726032794652,7.611618995666504,0.32395833333333335,-0.2178784578464439
standard,0.37755102040816313,0.0009440510898236498,0.7985843112076794,12.894525110721588,0.3333333333333333,-0.4309122292814728
seq_new,0.11985283909482158,0.0015271414688323715,0.9549014400125808,6.990100026130676,0.6583333333333333,-0.05566032258299678
standard,0.27610717756490344,0.0006386227960570867,0.9090611718323112,6.886279463768005,0.371875,-0.41307722235193395
seq_new,0.44936831875607375,0.0018186866583369543,0.9654691708135309,7.869480669498444,0.9,0.1372555110204145
